1	124
1	207
1	270
1	332
1	384
1	497
2	137
2	321
2	485
2	550
3	441
4	79
4	138
4	556
5	21
5	22
5	93
5	543
6	61
6	67
6	97
6	98
6	135
6	171
6	191
6	198
6	202
6	229
6	235
6	279
6	284
6	302
6	312
6	328
6	336
6	357
6	365
6	390
6	393
6	396
6	433
6	446
6	478
6	489
7	98
7	313
7	396
7	553
8	17
8	52
8	53
8	428
8	534
9	407
10	242
10	317
10	499
11	75
11	196
11	233
11	417
11	470
12	9
12	16
12	36
12	63
12	94
12	106
12	251
12	274
12	373
12	379
12	382
12	388
12	389
12	407
12	410
12	531
13	447
14	262
14	456
15	62
15	213
15	283
15	368
15	387
15	525
16	389
16	407
17	8
17	52
17	260
17	534
18	240
19	99
20	437
21	5
21	22
21	52
21	93
21	111
21	162
21	236
21	321
21	378
21	448
21	470
21	543
21	561
22	5
23	25
23	56
23	151
23	231
23	283
23	525
24	318
24	404
25	23
25	199
25	267
25	299
25	310
25	458
25	525
26	260
27	496
28	68
28	225
29	93
29	96
29	303
29	358
29	386
30	124
30	311
30	474
30	535
31	183
31	184
31	215
31	260
32	192
32	332
32	437
33	215
33	343
34	54
34	87
34	175
34	332
34	493
34	509
35	39
35	49
35	61
35	64
35	67
35	77
35	97
35	123
35	171
35	193
35	198
35	229
35	279
35	284
35	288
35	302
35	312
35	331
35	336
35	337
35	346
35	390
35	396
35	397
35	433
35	478
35	489
35	537
36	16
36	407
37	81
37	528
38	100
38	551
39	49
39	64
39	67
39	77
39	97
39	159
39	171
39	193
39	198
39	202
39	229
39	309
39	312
39	328
39	331
39	350
39	383
39	390
39	433
39	440
39	446
39	457
39	478
39	489
39	503
39	515
40	189
40	320
40	345
41	76
41	104
41	209
41	212
41	241
41	264
41	295
41	339
41	360
41	364
41	377
41	385
41	406
41	415
41	418
41	450
41	452
41	472
41	477
41	488
41	492
41	500
41	558
41	562
41	567
42	240
42	401
42	412
42	549
43	89
43	495
44	52
44	144
44	161
44	456
44	464
44	507
44	549
45	485
46	24
46	447
47	54
47	107
47	519
48	60
48	112
48	168
48	376
48	456
49	39
49	64
49	135
49	193
49	198
49	202
49	225
49	229
49	235
49	284
49	309
49	312
49	324
49	328
49	331
49	354
49	366
49	396
49	433
49	446
49	478
50	52
50	65
50	260
50	470
50	534
51	456
52	8
52	17
52	44
52	50
52	65
52	66
52	110
52	112
52	140
52	144
52	161
52	226
52	308
52	367
52	378
52	416
52	425
52	434
52	470
52	481
52	501
52	507
52	508
52	516
52	534
52	550
53	8
54	34
54	47
54	70
54	87
54	134
54	139
54	175
54	332
54	345
54	438
54	453
54	493
54	509
54	523
54	547
54	554
54	566
55	227
56	62
56	454
57	225
57	306
58	88
58	128
58	161
58	196
58	228
58	233
58	353
58	462
58	506
59	108
59	240
59	400
59	475
59	549
59	551
60	48
60	52
60	130
60	144
60	156
60	161
60	168
60	376
60	402
60	424
60	522
61	39
61	49
61	67
61	77
61	159
61	193
61	198
61	229
61	235
61	279
61	312
61	324
61	328
61	331
61	346
61	365
61	383
61	390
61	397
61	433
61	446
61	447
61	457
61	478
61	489
61	515
62	15
62	56
62	183
62	184
62	213
62	239
62	283
62	316
62	368
62	387
62	525
63	9
63	12
63	16
63	74
63	94
63	106
63	251
63	274
63	382
63	388
63	389
63	407
63	410
63	531
64	35
64	39
64	49
64	67
64	193
64	198
64	229
64	284
64	324
64	331
64	346
64	359
64	396
64	433
64	446
64	478
64	489
64	537
65	50
65	52
65	437
66	52
66	88
66	110
66	112
66	130
66	168
66	219
66	233
66	272
66	378
66	402
66	417
66	460
66	470
66	513
66	516
67	6
67	35
67	39
67	64
67	77
67	97
67	98
67	135
67	193
67	198
67	202
67	235
67	279
67	309
67	312
67	328
67	336
67	390
67	396
67	397
67	433
67	489
67	537
68	28
68	234
68	253
68	381
68	494
68	530
69	2
69	60
69	88
69	128
69	133
69	137
69	154
69	192
69	198
69	219
69	226
69	233
69	293
69	317
69	334
69	340
69	342
69	357
69	403
69	408
69	436
69	437
69	485
69	504
69	514
69	543
70	54
70	175
70	189
70	260
70	322
70	342
70	345
70	356
70	490
70	495
70	555
71	161
71	464
72	87
72	139
72	175
72	560
73	52
73	66
73	92
73	93
73	95
73	99
73	110
73	111
73	122
73	129
73	137
73	154
73	161
73	169
73	173
73	188
73	192
73	196
73	215
73	216
73	230
73	236
73	247
73	271
73	272
73	273
73	274
73	290
73	293
73	305
73	326
73	353
73	355
73	416
73	417
73	470
73	484
73	501
73	513
73	543
73	549
73	564
73	566
74	238
75	11
75	321
75	386
75	442
75	543
76	41
76	104
76	209
76	212
76	241
76	264
76	271
76	295
76	339
76	360
76	364
76	377
76	385
76	406
76	415
76	418
76	450
76	452
76	472
76	477
76	488
76	492
76	500
76	558
76	562
76	567
77	35
77	39
77	67
77	97
77	117
77	159
77	171
77	193
77	198
77	232
77	256
77	284
77	312
77	324
77	346
77	350
77	383
77	433
77	446
78	195
78	278
78	423
78	470
79	4
79	85
79	138
80	260
81	37
81	116
81	278
81	289
81	306
82	273
83	213
83	432
84	8
84	428
85	79
85	552
86	5
86	7
86	10
86	12
86	19
86	25
86	30
86	31
86	45
86	48
86	56
86	60
86	63
86	66
86	70
86	73
86	76
86	80
86	82
86	88
86	90
86	92
86	95
86	99
86	109
86	110
86	111
86	115
86	120
86	128
86	129
86	130
86	133
86	136
86	137
86	139
86	144
86	148
86	150
86	154
86	162
86	168
86	172
86	176
86	178
86	180
86	188
86	192
86	196
86	204
86	206
86	208
86	209
86	211
86	218
86	222
86	227
86	228
86	230
86	233
86	236
86	245
86	250
86	251
86	259
86	260
86	269
86	273
86	274
86	277
86	278
86	287
86	290
86	293
86	305
86	308
86	314
86	326
86	331
86	333
86	334
86	338
86	342
86	353
86	355
86	357
86	380
86	389
86	402
86	407
86	416
86	427
86	436
86	437
86	451
86	455
86	456
86	462
86	470
86	473
86	477
86	478
86	484
86	491
86	497
86	498
86	499
86	501
86	503
86	513
86	521
86	524
86	525
86	527
86	529
86	533
86	543
86	546
86	553
86	554
86	555
86	557
86	559
86	564
86	565
86	566
87	34
87	54
87	72
87	107
87	139
87	380
87	481
87	493
87	554
88	58
88	66
88	128
88	130
88	161
88	168
88	196
88	211
88	226
88	233
88	273
88	293
88	376
88	378
88	417
88	464
88	470
88	484
88	511
89	43
89	495
90	125
90	148
90	563
91	8
91	428
92	110
92	137
93	5
93	21
93	52
93	122
93	149
93	327
93	434
93	436
93	437
93	470
93	543
93	550
94	12
94	63
94	389
95	481
95	504
96	29
96	219
96	303
96	378
96	516
97	6
97	35
97	67
97	77
97	98
97	117
97	159
97	171
97	256
97	312
97	337
97	346
97	350
97	383
97	397
97	447
97	487
97	489
97	515
97	561
98	159
98	350
98	447
99	19
99	26
99	169
99	450
99	477
100	38
100	127
100	240
100	349
100	401
100	549
101	260
102	260
103	155
103	270
103	453
103	523
104	41
104	76
104	209
104	212
104	241
104	264
104	295
104	339
104	360
104	364
104	377
104	385
104	406
104	415
104	418
104	450
104	452
104	472
104	477
104	488
104	492
104	500
104	558
104	562
104	567
105	422
106	238
106	257
107	47
107	87
107	134
107	176
107	204
107	211
107	218
107	228
107	238
107	300
107	332
107	339
107	384
107	420
107	450
107	472
107	519
107	567
108	59
108	240
108	475
109	1
109	260
110	52
110	216
110	271
110	272
110	349
110	521
110	564
111	242
111	523
111	527
112	48
112	52
112	66
112	219
112	297
112	378
112	434
112	501
113	31
113	145
113	183
113	215
113	239
113	419
114	293
114	315
115	113
115	402
116	81
117	39
117	49
117	64
117	67
117	77
117	97
117	98
117	135
117	193
117	198
117	202
117	229
117	235
117	284
117	302
117	312
117	324
117	331
117	336
117	337
117	383
117	390
117	396
117	397
117	413
117	433
117	446
117	457
117	478
117	489
117	498
117	515
117	537
118	260
118	330
118	367
119	158
119	199
120	260
120	301
121	228
121	263
121	456
122	93
122	470
123	13
123	39
123	49
123	67
123	97
123	135
123	171
123	193
123	198
123	229
123	232
123	235
123	284
123	302
123	309
123	312
123	324
123	328
123	331
123	336
123	390
123	413
123	433
123	446
123	457
123	478
123	489
123	537
124	1
124	30
124	45
124	189
124	218
124	263
124	265
124	311
124	347
124	474
124	535
124	554
125	148
125	519
126	5
126	10
126	12
126	23
126	25
126	31
126	32
126	45
126	51
126	52
126	54
126	56
126	60
126	63
126	65
126	73
126	78
126	80
126	86
126	88
126	90
126	99
126	101
126	105
126	110
126	111
126	114
126	122
126	128
126	129
126	132
126	133
126	137
126	139
126	144
126	150
126	154
126	158
126	161
126	165
126	172
126	180
126	182
126	186
126	188
126	192
126	194
126	196
126	208
126	218
126	227
126	230
126	231
126	233
126	236
126	258
126	269
126	272
126	273
126	274
126	277
126	283
126	290
126	291
126	293
126	297
126	299
126	305
126	316
126	334
126	338
126	339
126	340
126	351
126	352
126	353
126	355
126	357
126	359
126	360
126	364
126	370
126	372
126	377
126	380
126	389
126	402
126	403
126	407
126	415
126	427
126	437
126	444
126	450
126	451
126	455
126	456
126	464
126	470
126	473
126	479
126	484
126	488
126	491
126	498
126	499
126	500
126	501
126	503
126	507
126	523
126	524
126	525
126	535
126	539
126	543
126	545
126	553
126	557
126	559
126	565
126	567
127	42
127	100
127	401
127	412
127	551
128	88
128	330
128	353
128	484
129	314
129	370
129	470
130	66
130	88
130	196
130	227
130	376
130	417
130	464
130	470
131	133
131	321
131	369
132	228
132	367
133	131
133	260
134	54
134	437
135	35
135	49
135	67
135	97
135	98
135	123
135	171
135	193
135	198
135	202
135	229
135	235
135	284
135	288
135	302
135	312
135	324
135	328
135	331
135	336
135	390
135	396
135	433
135	446
135	478
135	489
135	537
136	12
136	80
136	93
136	129
136	137
136	141
136	206
136	211
136	236
136	293
136	317
136	321
136	338
136	355
136	357
136	402
136	416
136	436
136	442
136	470
136	502
136	543
137	52
137	92
137	403
137	424
137	470
138	4
138	79
138	174
139	54
139	72
139	87
139	194
139	228
139	367
139	380
139	431
140	52
141	476
142	260
143	154
143	485
144	44
144	52
144	60
144	434
144	437
145	184
145	188
145	213
145	239
146	205
147	249
147	282
147	332
147	518
148	90
148	125
149	52
149	93
149	111
149	122
149	391
149	550
150	259
150	424
151	23
151	25
151	316
152	225
153	228
154	10
154	12
154	23
154	25
154	45
154	73
154	76
154	114
154	122
154	128
154	130
154	133
154	137
154	143
154	151
154	230
154	233
154	271
154	290
154	299
154	321
154	339
154	355
154	357
154	359
154	370
154	415
154	416
154	424
154	442
154	472
154	484
154	492
154	499
154	513
154	524
154	549
154	567
155	1
155	34
155	103
155	121
155	125
155	192
155	204
155	211
155	249
155	274
155	282
155	322
155	332
155	349
155	384
155	453
155	480
155	520
155	523
156	11
156	60
156	93
156	110
156	122
156	137
156	168
156	290
156	321
156	376
156	468
156	508
157	369
158	15
158	25
158	31
158	33
158	83
158	119
158	199
158	208
158	215
